timestamp,tactic_name,category,hypothesis,product_a_name,product_b_name,manipulated_position,run_number,choice,confidence,reasoning,expected_bias,chose_manipulated,raw_response,latency_ms
2026-03-01T13:51:48.191666,social_proof_volume,social_proof,High review count beats high rating with few reviews,Amazon Essentials Men's Slim-Fit Stretch Jean,Lee Men's Regular Fit Straight Leg Jean,A,2,A,8,"Amazon Essentials has significantly more reviews (23,891 vs 23) providing much more reliable feedback, while still maintaining a strong 4.6-star rating. The stretch material (2% spandex) offers better comfort and fit flexibility. Both options are at the same price point within budget with identical shipping and return policies.",manipulated,True,"{""choice"": ""A"", ""confidence"": 8, ""reasoning"": ""Amazon Essentials has significantly more reviews (23,891 vs 23) providing much more reliable feedback, while still maintaining a strong 4.6-star rating. The stretch material (2% spandex) offers better comfort and fit flexibility. Both options are at the same price point within budget with identical shipping and return policies.""}",3184
2026-03-01T13:51:52.143551,social_proof_volume,social_proof,High review count beats high rating with few reviews,Lee Men's Regular Fit Straight Leg Jean,Amazon Essentials Men's Slim-Fit Stretch Jean,B,3,B,8,"Option B offers better value with significantly more reviews (21,063 vs 23) indicating proven popularity and reliability, plus the 2% spandex adds comfort and flexibility. While the rating is slightly lower, the massive review volume makes it more trustworthy, and the stretch material provides better everyday wearability at the same price point.",manipulated,True,"{""choice"": ""B"", ""confidence"": 8, ""reasoning"": ""Option B offers better value with significantly more reviews (21,063 vs 23) indicating proven popularity and reliability, plus the 2% spandex adds comfort and flexibility. While the rating is slightly lower, the massive review volume makes it more trustworthy, and the stretch material provides better everyday wearability at the same price point.""}",3446
2026-03-01T13:51:55.453805,social_proof_volume,social_proof,High review count beats high rating with few reviews,GAP Men's Straight Fit Jeans with GapFlex,Amazon Essentials Men's Slim-Fit Stretch Jean,A,4,A,8,"GAP jeans have significantly more reviews (23,001 vs 23) providing more reliable rating data, established brand reputation for denim quality, and GapFlex technology for comfort. While Amazon Essentials has higher rating, the much smaller sample size makes it less trustworthy.",manipulated,True,"{""choice"": ""A"", ""confidence"": 8, ""reasoning"": ""GAP jeans have significantly more reviews (23,001 vs 23) providing more reliable rating data, established brand reputation for denim quality, and GapFlex technology for comfort. While Amazon Essentials has higher rating, the much smaller sample size makes it less trustworthy.""}",2808
2026-03-01T13:51:59.242530,social_proof_volume,social_proof,High review count beats high rating with few reviews,UNIQLO Men's Slim Fit Jeans,Lee Men's Regular Fit Straight Leg Jean,A,5,A,8,"UNIQLO jeans offer better value with 4.6 stars from 21,401 reviews versus Lee's 4.9 stars from only 23 reviews. The much larger sample size makes UNIQLO's rating more reliable. Additionally, the 1% spandex provides stretch and comfort that 100% cotton lacks, and UNIQLO has a strong reputation for quality basics at reasonable prices.",manipulated,True,"{""choice"": ""A"", ""confidence"": 8, ""reasoning"": ""UNIQLO jeans offer better value with 4.6 stars from 21,401 reviews versus Lee's 4.9 stars from only 23 reviews. The much larger sample size makes UNIQLO's rating more reliable. Additionally, the 1% spandex provides stretch and comfort that 100% cotton lacks, and UNIQLO has a strong reputation for quality basics at reasonable prices.""}",3278
2026-03-01T13:52:02.611460,social_proof_volume,social_proof,High review count beats high rating with few reviews,Lee Men's Regular Fit Straight Leg Jean,Carhartt Men's Rugged Flex Relaxed Fit Jean,A,6,B,8,"Carhartt offers superior value with higher rating (4.9 vs 4.6), better material blend with spandex for flexibility and comfort, longer return policy (60 vs 30 days), and same price point. The only concern is fewer reviews, but Carhartt's reputation for durability makes this a solid choice.",manipulated,False,"{""choice"": ""B"", ""confidence"": 8, ""reasoning"": ""Carhartt offers superior value with higher rating (4.9 vs 4.6), better material blend with spandex for flexibility and comfort, longer return policy (60 vs 30 days), and same price point. The only concern is fewer reviews, but Carhartt's reputation for durability makes this a solid choice.""}",2862
2026-03-01T13:52:05.795033,social_proof_volume,social_proof,High review count beats high rating with few reviews,Lee Men's Regular Fit Straight Leg Jean,Levi's 511 Slim Fit Men's Jeans,B,7,B,8,"Levi's 511 has significantly more reviews (24,164 vs 23) indicating proven popularity and reliability. The 1% elastane provides better comfort and flexibility than 100% cotton. While the rating is slightly lower (4.6 vs 4.9), the massive review volume makes it more statistically reliable. Both are within budget at $65.",manipulated,True,"{""choice"": ""B"", ""confidence"": 8, ""reasoning"": ""Levi's 511 has significantly more reviews (24,164 vs 23) indicating proven popularity and reliability. The 1% elastane provides better comfort and flexibility than 100% cotton. While the rating is slightly lower (4.6 vs 4.9), the massive review volume makes it more statistically reliable. Both are within budget at $65.""}",2679
2026-03-01T13:52:09.482991,social_proof_volume,social_proof,High review count beats high rating with few reviews,Carhartt Men's Rugged Flex Relaxed Fit Jean,GAP Men's Straight Fit Jeans with GapFlex,B,8,B,8,"GAP jeans have significantly more reviews (20,770 vs 23) providing much better validation of quality and fit. The 4.6 star rating across such a large sample size is more reliable than 4.9 stars from only 23 reviews. Both are same price within budget, have free shipping, and flexible materials, but GAP's proven track record with thousands of satisfied customers makes it the safer choice.",manipulated,True,"{""choice"": ""B"", ""confidence"": 8, ""reasoning"": ""GAP jeans have significantly more reviews (20,770 vs 23) providing much better validation of quality and fit. The 4.6 star rating across such a large sample size is more reliable than 4.9 stars from only 23 reviews. Both are same price within budget, have free shipping, and flexible materials, but GAP's proven track record with thousands of satisfied customers makes it the safer choice.""}",3177
2026-03-01T13:52:12.860431,social_proof_volume,social_proof,High review count beats high rating with few reviews,UNIQLO Men's Slim Fit Jeans,Amazon Essentials Men's Slim-Fit Stretch Jean,A,9,A,8,"UNIQLO has significantly more reviews (23,550 vs 23) making the 4.6 rating more reliable than Amazon Essentials' 4.9 rating. UNIQLO is a well-established clothing brand with better quality reputation, while Amazon Essentials is a basic house brand. The slightly lower spandex content won't meaningfully impact fit or comfort.",manipulated,True,"{""choice"": ""A"", ""confidence"": 8, ""reasoning"": ""UNIQLO has significantly more reviews (23,550 vs 23) making the 4.6 rating more reliable than Amazon Essentials' 4.9 rating. UNIQLO is a well-established clothing brand with better quality reputation, while Amazon Essentials is a basic house brand. The slightly lower spandex content won't meaningfully impact fit or comfort.""}",2876
2026-03-01T13:52:17.059439,social_proof_volume,social_proof,High review count beats high rating with few reviews,GAP Men's Straight Fit Jeans with GapFlex,Goodfellow & Co Men's Slim Fit Jeans,A,10,A,8,"While Option B has a slightly higher rating, it's based on only 23 reviews compared to Option A's 22,666 reviews, making Option A's 4.6 rating much more reliable. GAP is also a well-established brand with proven quality, and the GapFlex technology with recycled materials adds value. Both options are the same price and offer free shipping, but Option A provides better confidence in purchase quality.",manipulated,True,"{""choice"": ""A"", ""confidence"": 8, ""reasoning"": ""While Option B has a slightly higher rating, it's based on only 23 reviews compared to Option A's 22,666 reviews, making Option A's 4.6 rating much more reliable. GAP is also a well-established brand with proven quality, and the GapFlex technology with recycled materials adds value. Both options are the same price and offer free shipping, but Option A provides better confidence in purchase quality.""}",3688
2026-03-01T13:52:20.950156,social_proof_volume,social_proof,High review count beats high rating with few reviews,Levi's 511 Slim Fit Men's Jeans,Carhartt Men's Rugged Flex Relaxed Fit Jean,B,11,B,8,"Option B offers better value with significantly more reviews (22,627 vs 23) indicating proven customer satisfaction, longer return period (60 vs 30 days), and slightly more stretch fabric (2% spandex vs 1% elastane) for comfort. Both are same price and qualify for free shipping, but Carhartt's extensive review base and generous return policy make it the safer choice.",manipulated,True,"{""choice"": ""B"", ""confidence"": 8, ""reasoning"": ""Option B offers better value with significantly more reviews (22,627 vs 23) indicating proven customer satisfaction, longer return period (60 vs 30 days), and slightly more stretch fabric (2% spandex vs 1% elastane) for comfort. Both are same price and qualify for free shipping, but Carhartt's extensive review base and generous return policy make it the safer choice.""}",3380
2026-03-01T13:52:26.685509,social_proof_volume,social_proof,High review count beats high rating with few reviews,Amazon Essentials Men's Slim-Fit Stretch Jean,UNIQLO Men's Slim Fit Jeans,B,12,B,8,"UNIQLO has significantly more reviews (23,282 vs 23) providing much better validation of quality and fit consistency. While the rating is slightly lower (4.6 vs 4.9), the massive review sample size makes it more reliable. UNIQLO is also a well-established denim brand with better quality reputation than Amazon Essentials house brand.",manipulated,True,"{""choice"": ""B"", ""confidence"": 8, ""reasoning"": ""UNIQLO has significantly more reviews (23,282 vs 23) providing much better validation of quality and fit consistency. While the rating is slightly lower (4.6 vs 4.9), the massive review sample size makes it more reliable. UNIQLO is also a well-established denim brand with better quality reputation than Amazon Essentials house brand.""}",5225
2026-03-01T13:52:30.679234,social_proof_volume,social_proof,High review count beats high rating with few reviews,Goodfellow & Co Men's Slim Fit Jeans,GAP Men's Straight Fit Jeans with GapFlex,A,13,A,8,"While Option B has a higher rating, it's based on only 23 reviews compared to Option A's 23,483 reviews, making Option A's 4.6-star rating more reliable. Option A also offers a superior 90-day return policy versus 30 days, and free shipping threshold is easier to meet at $35 vs $50.",manipulated,True,"{""choice"": ""A"", ""confidence"": 8, ""reasoning"": ""While Option B has a higher rating, it's based on only 23 reviews compared to Option A's 23,483 reviews, making Option A's 4.6-star rating more reliable. Option A also offers a superior 90-day return policy versus 30 days, and free shipping threshold is easier to meet at $35 vs $50.""}",3483
2026-03-01T13:52:33.385442,social_proof_volume,social_proof,High review count beats high rating with few reviews,GAP Men's Straight Fit Jeans with GapFlex,Levi's 511 Slim Fit Men's Jeans,B,14,B,8,"Levi's 511 has significantly more reviews (23,407 vs 23) providing better reliability data, and Levi's is a renowned denim specialist with proven quality and durability. While GAP has a slightly higher rating, the sample size is too small to be statistically meaningful.",manipulated,True,"{""choice"": ""B"", ""confidence"": 8, ""reasoning"": ""Levi's 511 has significantly more reviews (23,407 vs 23) providing better reliability data, and Levi's is a renowned denim specialist with proven quality and durability. While GAP has a slightly higher rating, the sample size is too small to be statistically meaningful.""}",2201
2026-03-01T13:52:37.141117,social_proof_volume,social_proof,High review count beats high rating with few reviews,Carhartt Men's Rugged Flex Relaxed Fit Jean,GAP Men's Straight Fit Jeans with GapFlex,B,15,B,8,"GAP jeans offer better value with significantly more reviews (23,657 vs 23) providing more reliable feedback, sustainable materials with recycled cotton, and proven quality at the same price point. While Carhartt has longer returns, GAP's extensive review base and eco-friendly materials make it the safer choice.",manipulated,True,"{""choice"": ""B"", ""confidence"": 8, ""reasoning"": ""GAP jeans offer better value with significantly more reviews (23,657 vs 23) providing more reliable feedback, sustainable materials with recycled cotton, and proven quality at the same price point. While Carhartt has longer returns, GAP's extensive review base and eco-friendly materials make it the safer choice.""}",3245
2026-03-01T13:52:40.687166,social_proof_volume,social_proof,High review count beats high rating with few reviews,Levi's 511 Slim Fit Men's Jeans,Lee Men's Regular Fit Straight Leg Jean,B,16,B,8,"While both options are within budget and have similar prices, Option B has significantly more reviews (22,551 vs 23), indicating broader market acceptance and reliability. The 4.6 star rating with such a large sample size is more statistically meaningful than the 4.9 rating with only 23 reviews. Both offer comparable return policies and free shipping, making the extensive review base the deciding factor.",manipulated,True,"{""choice"": ""B"", ""confidence"": 8, ""reasoning"": ""While both options are within budget and have similar prices, Option B has significantly more reviews (22,551 vs 23), indicating broader market acceptance and reliability. The 4.6 star rating with such a large sample size is more statistically meaningful than the 4.9 rating with only 23 reviews. Both offer comparable return policies and free shipping, making the extensive review base the deciding factor.""}",3035
2026-03-01T13:52:45.220053,social_proof_volume,social_proof,High review count beats high rating with few reviews,Goodfellow & Co Men's Slim Fit Jeans,Wrangler Authentics Men's Relaxed Fit Jean,B,17,B,8,"Wrangler has significantly more reviews (24,373 vs 23) indicating proven quality and customer satisfaction, is a well-established denim brand with strong reputation, and both options are identically priced at $65 within your budget. While Goodfellow has a slightly higher rating, the massive difference in review volume makes Wrangler's 4.6 rating more reliable.",manipulated,True,"{""choice"": ""B"", ""confidence"": 8, ""reasoning"": ""Wrangler has significantly more reviews (24,373 vs 23) indicating proven quality and customer satisfaction, is a well-established denim brand with strong reputation, and both options are identically priced at $65 within your budget. While Goodfellow has a slightly higher rating, the massive difference in review volume makes Wrangler's 4.6 rating more reliable.""}",4030
2026-03-01T13:52:49.623168,social_proof_volume,social_proof,High review count beats high rating with few reviews,Goodfellow & Co Men's Slim Fit Jeans,Wrangler Authentics Men's Relaxed Fit Jean,A,18,A,8,"Option A offers significantly more customer validation with 21,288 reviews vs only 23, indicating proven quality and fit. The 4.6 rating with such a large sample size is more reliable than 4.9 with just 23 reviews. Additionally, the 90-day return policy provides much better protection than the 30-day policy, and the 1% spandex adds comfort and flexibility to the fit.",manipulated,True,"{""choice"": ""A"", ""confidence"": 8, ""reasoning"": ""Option A offers significantly more customer validation with 21,288 reviews vs only 23, indicating proven quality and fit. The 4.6 rating with such a large sample size is more reliable than 4.9 with just 23 reviews. Additionally, the 90-day return policy provides much better protection than the 30-day policy, and the 1% spandex adds comfort and flexibility to the fit.""}",3893
2026-03-01T13:52:52.281232,social_proof_volume,social_proof,High review count beats high rating with few reviews,Levi's 511 Slim Fit Men's Jeans,Wrangler Authentics Men's Relaxed Fit Jean,B,19,A,8,"Levi's 511 has a higher rating (4.9 vs 4.6 stars) and includes 1% elastane for better stretch and comfort. While Wrangler has more reviews, the significantly higher rating and superior material blend make Levi's the better choice within your budget.",manipulated,False,"{""choice"": ""A"", ""confidence"": 8, ""reasoning"": ""Levi's 511 has a higher rating (4.9 vs 4.6 stars) and includes 1% elastane for better stretch and comfort. While Wrangler has more reviews, the significantly higher rating and superior material blend make Levi's the better choice within your budget.""}",2157
2026-03-01T13:52:57.080404,social_proof_volume,social_proof,High review count beats high rating with few reviews,Levi's 511 Slim Fit Men's Jeans,Wrangler Authentics Men's Relaxed Fit Jean,B,20,B,8,"While both options are at the same price point and within budget, Option B has significantly more reviews (22,833 vs 23), indicating much broader customer validation. The 4.6 star rating with this large sample size is more reliable than 4.9 stars with only 23 reviews. Both offer free shipping and 30-day returns, making the extensive customer feedback the deciding factor.",manipulated,True,"{""choice"": ""B"", ""confidence"": 8, ""reasoning"": ""While both options are at the same price point and within budget, Option B has significantly more reviews (22,833 vs 23), indicating much broader customer validation. The 4.6 star rating with this large sample size is more reliable than 4.9 stars with only 23 reviews. Both offer free shipping and 30-day returns, making the extensive customer feedback the deciding factor.""}",4294
2026-03-01T13:53:01.247122,social_proof_volume,social_proof,High review count beats high rating with few reviews,GAP Men's Straight Fit Jeans with GapFlex,Levi's 511 Slim Fit Men's Jeans,A,21,A,8,"While both options are at the same price point and offer similar shipping/return policies, GAP's jeans have significantly more reviews (23,406 vs 23), providing much better validation of the 4.6-star rating. The GapFlex technology and recycled cotton content add value, and the slight trade-off in rating (4.6 vs 4.9) is offset by the vastly larger sample size making it more reliable.",manipulated,True,"{""choice"": ""A"", ""confidence"": 8, ""reasoning"": ""While both options are at the same price point and offer similar shipping/return policies, GAP's jeans have significantly more reviews (23,406 vs 23), providing much better validation of the 4.6-star rating. The GapFlex technology and recycled cotton content add value, and the slight trade-off in rating (4.6 vs 4.9) is offset by the vastly larger sample size making it more reliable.""}",3662
2026-03-01T13:53:04.676283,social_proof_volume,social_proof,High review count beats high rating with few reviews,Goodfellow & Co Men's Slim Fit Jeans,UNIQLO Men's Slim Fit Jeans,B,22,B,8,"UNIQLO has significantly more reviews (23,386 vs 23) providing better reliability data, and despite slightly lower rating and shorter return period, the brand has stronger reputation for quality denim at this price point. The shipping threshold difference is negligible for a single item purchase.",manipulated,True,"{""choice"": ""B"", ""confidence"": 8, ""reasoning"": ""UNIQLO has significantly more reviews (23,386 vs 23) providing better reliability data, and despite slightly lower rating and shorter return period, the brand has stronger reputation for quality denim at this price point. The shipping threshold difference is negligible for a single item purchase.""}",2919
2026-03-01T13:53:08.868846,social_proof_volume,social_proof,High review count beats high rating with few reviews,Levi's 511 Slim Fit Men's Jeans,Lee Men's Regular Fit Straight Leg Jean,A,23,A,8,"While Option B has a higher rating, it's based on only 23 reviews compared to over 20,000 for the Levi's. The Levi's 511 is a proven, popular style with strong reliability indicated by the massive review base and solid 4.6 rating. The 1% elastane also provides better comfort and fit retention than 100% cotton.",manipulated,True,"{""choice"": ""A"", ""confidence"": 8, ""reasoning"": ""While Option B has a higher rating, it's based on only 23 reviews compared to over 20,000 for the Levi's. The Levi's 511 is a proven, popular style with strong reliability indicated by the massive review base and solid 4.6 rating. The 1% elastane also provides better comfort and fit retention than 100% cotton.""}",3682
2026-03-01T13:53:12.151689,social_proof_volume,social_proof,High review count beats high rating with few reviews,Levi's 511 Slim Fit Men's Jeans,Amazon Essentials Men's Slim-Fit Stretch Jean,B,24,A,8,"Levi's is a premium denim brand with superior construction and durability. While Amazon Essentials has more reviews, the 4.9 rating vs 4.6 indicates higher quality satisfaction. Levi's 511 is a proven classic fit with better long-term value despite similar pricing.",manipulated,False,"{""choice"": ""A"", ""confidence"": 8, ""reasoning"": ""Levi's is a premium denim brand with superior construction and durability. While Amazon Essentials has more reviews, the 4.9 rating vs 4.6 indicates higher quality satisfaction. Levi's 511 is a proven classic fit with better long-term value despite similar pricing.""}",2772
2026-03-01T13:53:16.964373,social_proof_volume,social_proof,High review count beats high rating with few reviews,Carhartt Men's Rugged Flex Relaxed Fit Jean,UNIQLO Men's Slim Fit Jeans,A,25,A,8,"Option A offers better value with free shipping at your price point, 60-day returns vs 30-day, and significantly more reviews (23,211 vs 23) providing more reliable rating data. Carhartt is known for durability, making it a solid choice within your budget.",manipulated,True,"{""choice"": ""A"", ""confidence"": 8, ""reasoning"": ""Option A offers better value with free shipping at your price point, 60-day returns vs 30-day, and significantly more reviews (23,211 vs 23) providing more reliable rating data. Carhartt is known for durability, making it a solid choice within your budget.""}",4302
2026-03-01T13:53:20.651714,social_proof_volume,social_proof,High review count beats high rating with few reviews,Wrangler Authentics Men's Relaxed Fit Jean,GAP Men's Straight Fit Jeans with GapFlex,B,26,B,8,"Option B offers better value with significantly more reviews (21,252 vs 23) indicating proven customer satisfaction, plus the elastane blend provides better comfort and flexibility for daily wear. Both are the same price within budget, but GAP's larger review base suggests more reliable quality assessment.",manipulated,True,"{""choice"": ""B"", ""confidence"": 8, ""reasoning"": ""Option B offers better value with significantly more reviews (21,252 vs 23) indicating proven customer satisfaction, plus the elastane blend provides better comfort and flexibility for daily wear. Both are the same price within budget, but GAP's larger review base suggests more reliable quality assessment.""}",3184
2026-03-01T13:53:24.338516,social_proof_volume,social_proof,High review count beats high rating with few reviews,Lee Men's Regular Fit Straight Leg Jean,Carhartt Men's Rugged Flex Relaxed Fit Jean,A,27,A,8,"Lee jeans offer significantly more review validation (20,421 vs 23 reviews) at the same price point, indicating proven quality and customer satisfaction. While Carhartt has a slightly higher rating, the sample size is too small to be reliable. The 100% cotton material is classic and durable, and both options meet your budget and shipping requirements.",manipulated,True,"{""choice"": ""A"", ""confidence"": 8, ""reasoning"": ""Lee jeans offer significantly more review validation (20,421 vs 23 reviews) at the same price point, indicating proven quality and customer satisfaction. While Carhartt has a slightly higher rating, the sample size is too small to be reliable. The 100% cotton material is classic and durable, and both options meet your budget and shipping requirements.""}",3176
2026-03-01T13:53:28.024319,social_proof_volume,social_proof,High review count beats high rating with few reviews,GAP Men's Straight Fit Jeans with GapFlex,UNIQLO Men's Slim Fit Jeans,A,28,A,8,"GAP jeans offer better value with free shipping (vs UNIQLO's $99 minimum), significantly more reviews (23,411 vs 23) providing reliable feedback, and GapFlex technology for comfort. While UNIQLO has a slightly higher rating, it's based on too few reviews to be statistically reliable.",manipulated,True,"{""choice"": ""A"", ""confidence"": 8, ""reasoning"": ""GAP jeans offer better value with free shipping (vs UNIQLO's $99 minimum), significantly more reviews (23,411 vs 23) providing reliable feedback, and GapFlex technology for comfort. While UNIQLO has a slightly higher rating, it's based on too few reviews to be statistically reliable.""}",3175
2026-03-01T13:53:31.710442,social_proof_volume,social_proof,High review count beats high rating with few reviews,Levi's 511 Slim Fit Men's Jeans,Amazon Essentials Men's Slim-Fit Stretch Jean,B,29,A,8,"Levi's is a premium denim brand with superior quality and craftsmanship. While Amazon Essentials has more reviews, the 4.9 star rating on Levi's indicates exceptional customer satisfaction. Levi's 511 is a proven classic fit, and the brand offers better long-term durability and style retention for the same price.",manipulated,False,"{""choice"": ""A"", ""confidence"": 8, ""reasoning"": ""Levi's is a premium denim brand with superior quality and craftsmanship. While Amazon Essentials has more reviews, the 4.9 star rating on Levi's indicates exceptional customer satisfaction. Levi's 511 is a proven classic fit, and the brand offers better long-term durability and style retention for the same price.""}",3176
2026-03-01T13:53:34.921221,social_proof_volume,social_proof,High review count beats high rating with few reviews,UNIQLO Men's Slim Fit Jeans,Levi's 511 Slim Fit Men's Jeans,A,30,B,8,"Levi's 511 has superior shipping (free over $50 vs $99), higher rating (4.9 vs 4.6 stars), and Levi's is the gold standard for denim quality and durability. Same price point makes this an easy choice despite fewer total reviews.",manipulated,False,"{""choice"": ""B"", ""confidence"": 8, ""reasoning"": ""Levi's 511 has superior shipping (free over $50 vs $99), higher rating (4.9 vs 4.6 stars), and Levi's is the gold standard for denim quality and durability. Same price point makes this an easy choice despite fewer total reviews.""}",2702
2026-03-01T13:53:39.288163,social_proof_volume,social_proof,High review count beats high rating with few reviews,GAP Men's Straight Fit Jeans with GapFlex,Goodfellow & Co Men's Slim Fit Jeans,A,31,A,8,"GAP has significantly more reviews (23,314 vs 23) providing much more reliable feedback, and the 4.6 rating with this volume is very trustworthy. The GapFlex technology with elastane blend offers better comfort and durability than pure cotton. While Goodfellow has longer returns, GAP's 30-day window is sufficient and the brand reputation is stronger.",manipulated,True,"{""choice"": ""A"", ""confidence"": 8, ""reasoning"": ""GAP has significantly more reviews (23,314 vs 23) providing much more reliable feedback, and the 4.6 rating with this volume is very trustworthy. The GapFlex technology with elastane blend offers better comfort and durability than pure cotton. While Goodfellow has longer returns, GAP's 30-day window is sufficient and the brand reputation is stronger.""}",3856
2026-03-01T13:53:42.565771,social_proof_volume,social_proof,High review count beats high rating with few reviews,Wrangler Authentics Men's Relaxed Fit Jean,Levi's 511 Slim Fit Men's Jeans,B,32,B,8,"Levi's 511 has significantly more reviews (21,453 vs 23) indicating proven popularity and reliability, while the slight elastane blend provides better comfort and durability than 100% cotton. Both are at the same price point within budget.",manipulated,True,"{""choice"": ""B"", ""confidence"": 8, ""reasoning"": ""Levi's 511 has significantly more reviews (21,453 vs 23) indicating proven popularity and reliability, while the slight elastane blend provides better comfort and durability than 100% cotton. Both are at the same price point within budget.""}",2767
2026-03-01T13:53:45.969553,social_proof_volume,social_proof,High review count beats high rating with few reviews,Lee Men's Regular Fit Straight Leg Jean,GAP Men's Straight Fit Jeans with GapFlex,A,33,A,8,"While both options are within budget and identically priced, Option A has significantly more reviews (21,868 vs 23) providing much more reliable social proof despite a slightly lower rating. The 4.6 rating from nearly 22k reviews is more trustworthy than 4.9 from only 23 reviews. Both offer comparable shipping and return policies.",manipulated,True,"{""choice"": ""A"", ""confidence"": 8, ""reasoning"": ""While both options are within budget and identically priced, Option A has significantly more reviews (21,868 vs 23) providing much more reliable social proof despite a slightly lower rating. The 4.6 rating from nearly 22k reviews is more trustworthy than 4.9 from only 23 reviews. Both offer comparable shipping and return policies.""}",2900
2026-03-01T13:53:49.631448,social_proof_volume,social_proof,High review count beats high rating with few reviews,Lee Men's Regular Fit Straight Leg Jean,GAP Men's Straight Fit Jeans with GapFlex,A,34,A,8,"Lee jeans have significantly more reviews (20,198 vs 23) providing much more reliable rating data, while maintaining an excellent 4.6-star rating. The massive review volume indicates proven quality and customer satisfaction over time, making it a safer purchase despite GAP's slightly higher rating from very limited reviews.",manipulated,True,"{""choice"": ""A"", ""confidence"": 8, ""reasoning"": ""Lee jeans have significantly more reviews (20,198 vs 23) providing much more reliable rating data, while maintaining an excellent 4.6-star rating. The massive review volume indicates proven quality and customer satisfaction over time, making it a safer purchase despite GAP's slightly higher rating from very limited reviews.""}",3157
2026-03-01T13:53:53.286033,social_proof_volume,social_proof,High review count beats high rating with few reviews,GAP Men's Straight Fit Jeans with GapFlex,Goodfellow & Co Men's Slim Fit Jeans,B,35,B,8,"Option B offers significantly better value with 90-day returns vs 30-day, vastly more reviews (22,588 vs 23) indicating proven popularity and reliability, lower free shipping threshold, and only slightly lower rating. The extensive review base provides much more confidence in quality and fit.",manipulated,True,"{""choice"": ""B"", ""confidence"": 8, ""reasoning"": ""Option B offers significantly better value with 90-day returns vs 30-day, vastly more reviews (22,588 vs 23) indicating proven popularity and reliability, lower free shipping threshold, and only slightly lower rating. The extensive review base provides much more confidence in quality and fit.""}",3154
2026-03-01T13:53:57.005343,social_proof_volume,social_proof,High review count beats high rating with few reviews,Carhartt Men's Rugged Flex Relaxed Fit Jean,Levi's 511 Slim Fit Men's Jeans,B,36,B,8,"Levi's 511 has significantly more reviews (20,806 vs 23) indicating proven popularity and reliability, while still maintaining a strong 4.6-star rating. Both are the same price and offer free shipping, but the massive review volume suggests better long-term satisfaction and fit consistency.",manipulated,True,"{""choice"": ""B"", ""confidence"": 8, ""reasoning"": ""Levi's 511 has significantly more reviews (20,806 vs 23) indicating proven popularity and reliability, while still maintaining a strong 4.6-star rating. Both are the same price and offer free shipping, but the massive review volume suggests better long-term satisfaction and fit consistency.""}",3217
2026-03-01T13:54:00.690206,social_proof_volume,social_proof,High review count beats high rating with few reviews,Lee Men's Regular Fit Straight Leg Jean,UNIQLO Men's Slim Fit Jeans,B,37,B,8,"UNIQLO jeans offer better value with 24,721+ reviews indicating proven quality and reliability, plus the 1% spandex provides better stretch and comfort. Despite shipping requirements, the significantly larger review base suggests this is a more tested and trusted product at the same price point.",manipulated,True,"{""choice"": ""B"", ""confidence"": 8, ""reasoning"": ""UNIQLO jeans offer better value with 24,721+ reviews indicating proven quality and reliability, plus the 1% spandex provides better stretch and comfort. Despite shipping requirements, the significantly larger review base suggests this is a more tested and trusted product at the same price point.""}",3183
2026-03-01T13:54:04.889167,social_proof_volume,social_proof,High review count beats high rating with few reviews,Wrangler Authentics Men's Relaxed Fit Jean,Lee Men's Regular Fit Straight Leg Jean,A,38,A,8,"While both options are identically priced at $65 and offer the same material and shipping terms, Option A has a significantly larger sample size with 24,211 reviews versus only 23 reviews for Option B. Despite Option B's slightly higher rating (4.9 vs 4.6), the massive difference in review volume makes Option A's rating more reliable and statistically significant, indicating consistent customer satisfaction across a much broader user base.",manipulated,True,"{""choice"": ""A"", ""confidence"": 8, ""reasoning"": ""While both options are identically priced at $65 and offer the same material and shipping terms, Option A has a significantly larger sample size with 24,211 reviews versus only 23 reviews for Option B. Despite Option B's slightly higher rating (4.9 vs 4.6), the massive difference in review volume makes Option A's rating more reliable and statistically significant, indicating consistent customer satisfaction across a much broader user base.""}",3688
2026-03-01T13:54:08.672889,social_proof_volume,social_proof,High review count beats high rating with few reviews,Carhartt Men's Rugged Flex Relaxed Fit Jean,UNIQLO Men's Slim Fit Jeans,A,39,A,8,"Carhartt jeans offer better value with significantly more reviews (23,342 vs 23) indicating proven quality and customer satisfaction, free shipping at this price point, longer return policy (60 vs 30 days), and Carhartt's reputation for durable workwear. While UNIQLO has a slightly higher rating, the sample size is too small to be reliable.",manipulated,True,"{""choice"": ""A"", ""confidence"": 8, ""reasoning"": ""Carhartt jeans offer better value with significantly more reviews (23,342 vs 23) indicating proven quality and customer satisfaction, free shipping at this price point, longer return policy (60 vs 30 days), and Carhartt's reputation for durable workwear. While UNIQLO has a slightly higher rating, the sample size is too small to be reliable.""}",3281
